単位セメント量(kg in m^3),高炉スラグ分量(kg in m^3),フライアッシュ分量(kg in m^3),単位水量(kg in m^3),高性能AE減水剤分量(kg in m^3),粗骨材分量(kg in m^3),細骨材分量(kg in m^3),材齢(日)
81.6,0.0,60.985342613620176,155.88604415729446,18.04870714419086,963.2007933864453,745.2922921578828,87.04412327776743
389.4110431570653,188.35463436436777,6.046385846141703,208.01171667657954,16.8603812566196,912.0342140095431,683.7585879531632,6.413913622113327
305.09692969278046,168.94823012746681,5.191469660364774,195.56010234564403,0.0,894.4259592460037,831.0459321463511,61.211533488199585
309.99672592827955,278.4414330371168,16.55110534576839,162.1539402813903,17.90813119744224,933.0706551055691,773.4131302658781,0.8
383.80904117378395,0.0,58.55329438427521,159.48713540521828,0.9518253615627472,1100.3305971968966,592.0726398836398,92.68760993842295
262.6547422548851,78.8812391158586,41.0173849220236,179.15341171658466,4.53822477130705,1011.8941722530495,715.1495314175229,126.64698813838446
266.59565369027627,56.85394687799804,76.00112421941222,202.99051795327378,5.438600014944829,941.7488433474792,815.1961821633497,53.41910546634205
505.04789108645934,160.83222825457005,0.0,203.93798308292384,0.0,819.1643503157509,748.6463721135957,134.22073992066788
127.09403517304028,0.0,10.15756425095735,167.95776732718133,0.0,986.7915999236199,672.0024371533407,109.77510690612597
526.9332519398569,34.442146295783566,10.229347260997187,212.4305572234618,0.5375558984034328,866.5792935836033,906.8437644429328,0.8
303.757707187893,20.091422974640707,74.98705199743777,179.75303587219167,9.029963453889016,944.6338312408163,953.7251884153607,118.07684194298588
167.46388758402318,100.90051650036223,157.7317055340979,178.59151299045058,7.730437514307307,931.6783700053923,799.4550676478237,175.30733030031286
281.1776118975668,0.0,90.0011321294581,146.39838022560707,3.6205319433913212,881.1289576843981,742.5333709392107,54.16836864292205
215.54690290446905,57.74822621407424,39.16445252888014,179.80249378354029,0.0,969.0018008456367,762.6705036140978,69.02558280499741
313.9954396487615,133.18929029193788,0.0,183.35795079802097,18.260587936154288,933.649913932625,924.1269650044533,0.8
279.86446503767166,170.3358658828912,16.19072304587725,174.45940891492717,1.9252286970809784,1055.5926797817046,839.074602416938,23.475550149952685
189.38304053018524,158.03841001866505,48.88650758040334,201.2878470264619,4.102577481218278,990.6197795042569,739.2811093318505,0.8
389.3244216267818,215.28257091761185,133.56670892779343,234.93066584534841,14.660887824077719,904.3587354434783,751.3822704595674,77.91794586795854
139.56990049880213,147.20860652255607,0.0,178.04720520874605,3.325858102424536,964.8099564287028,704.6349513368027,64.14481870356062
230.17360187485912,0.0,82.01102341428785,177.67317486656955,14.38949028059103,887.3540161145816,811.1543792967002,0.8
231.9965526031845,0.0,92.66341549011638,183.1151035595251,14.06127688544824,832.7721183398295,649.283146548828,19.784042964546664
362.6759256976983,177.8315849896382,125.28632925336005,178.52155199039478,3.290813866643825,937.8420442022843,783.5724191267398,41.69067047745083
349.5955762944383,262.7961350175719,0.0,186.20774360892932,7.317542437979348,1001.461674244923,878.2111231574786,76.75110320814763
307.46294080144276,170.38597073405708,123.99705861761858,173.0954693743536,6.84066049926653,829.962803853479,817.2214233637602,0.8
306.66839323000363,185.19513996885422,130.3128787806763,191.3058779817689,12.14837895768755,949.4047591888964,754.8249330410571,64.61117141376363
304.1884360191998,173.49221987651717,106.80113914577662,136.13909904808514,9.887740415758886,914.8053583441172,735.9528645560008,25.029109454381715
270.42647335610724,31.814671889248714,32.7518563994792,167.72152502510113,10.28574553582552,936.2262233749194,683.281353512654,112.18307930837206
252.11171328636723,0.0,72.94588298750728,158.4472917761385,8.992140216744668,962.8154453683578,769.2570676946324,123.37494247032627
353.434296911452,158.03814425870627,102.09711169242355,227.87848705563505,0.0,984.798883688393,790.2138795068693,0.8
288.81603034448597,55.850879124388356,200.65882824423647,182.24101369520392,1.1876845392129534,990.838475444477,734.8649629408106,0.8
350.9536473782506,67.5995172361993,59.386894880794344,186.6209120527629,9.900546366872202,822.9046703975982,757.6006553038418,0.8
81.6,2.838413128709547,114.00757313571339,137.91859491085046,13.66581772404701,966.5500400625781,826.3814346948294,60.209225852709324
363.1732251427995,103.50885333449943,58.13213152013409,205.9214990089953,0.0,961.2214088776742,737.2695691371067,28.485543029024615
219.31899509712406,162.46245631712628,27.944736844963163,208.35113297956272,2.2218823436226205,949.007619350736,852.4461648111387,74.06616112495203
330.696844691471,56.16796699657794,0.0,167.2335016287868,12.912482759308798,916.9875830546355,756.8515288144024,56.749213178780884
364.5937883050471,89.0706031198782,66.65838387085743,164.66666638860028,2.2168766522803622,997.3594634106271,857.8884148897914,0.8
278.52652152772504,104.76491507434605,111.0007408727206,188.57564787990572,19.175067378516083,1119.5846315230328,789.2558422465625,208.9803817696191
229.67771253784989,110.65711348801409,47.63249501368277,168.0709085906434,1.0073459966116394,909.4563258957118,728.7886843362483,154.30171224813643
303.3245091390475,63.76854656978055,97.26401358975713,169.95988400460467,2.9392101075830657,907.5420681185133,689.9676813496974,64.05745569705286
114.7992640529263,88.46696396469504,87.70869464900218,229.68702102667368,0.0,1095.8867552351342,746.4561577338674,99.4441069622292
223.8004009917961,77.64992175719188,26.765612038850726,192.2850287673259,0.0,987.9437564161149,807.8229978413458,18.879538625198013
314.0202763100483,77.22477778982235,13.18420517989665,167.32334556664875,13.157873877300975,1023.9452935376765,713.6121153936863,49.89187179109256
222.67486392402512,92.39230091529782,150.09223366052146,166.4386937483187,6.020464247405947,952.7161482127389,952.7598889346687,2.3480554207498514
352.5653768110736,81.86327252980354,34.297770738539185,177.28368480824847,1.3797732999128032,972.52030897969,847.5978481763135,122.52496243173425
324.12375936692996,67.15903973586845,1.2214135197407856,140.2307715752217,0.0,931.4971871617289,764.120595638586,151.2062652056007
360.49458332356045,2.1170226678121367,131.20814385997443,191.51422586094486,8.311072360771206,866.9131325114923,727.2903313439851,168.24546439673264
259.1264735405926,59.18720098396897,40.2449456795103,182.28795152220778,6.200046506451145,1056.4872767953814,785.5776644893908,53.839496171790344
320.4488544421681,110.60663580015454,21.29906305839051,159.3600073945883,2.6715244406536485,1055.1799106083636,809.6476211175346,7.9154627753136495
151.52164281066229,129.6091633011108,15.266009815040881,208.04885610197624,1.4844340826984634,957.1313673058202,663.0519688478032,0.8
368.7215837627083,93.06032167059952,5.650154684099249,238.13558490309129,4.0442828224875855,1155.9389996865561,775.0650880719272,106.64029339659092
334.3243961876776,0.0,23.15279723946721,176.91945667893788,11.575972282998228,915.3321617893062,797.4775038830951,111.80119692156282
349.8776663437352,0.0,0.0,186.54539840722785,12.65329500196723,1033.58600769406,751.7653832647487,16.248983321789368
274.60275118811614,102.99801833856196,28.31617080879154,190.38915294530895,4.8104663627233935,1077.4864609620852,681.9463093113084,1.1218754591492441
213.52585471639264,14.869124593662356,118.08744417104674,204.8467845974544,0.0,1045.9736561335635,755.4599732858692,82.10745267713084
225.86400515454184,61.61404625851758,107.50937127609637,221.02245770491152,7.84837572204629,850.7092979398427,851.6164012797747,23.068102663038353
329.810005509859,0.0,89.08900469201691,156.7492245555008,15.342450804096533,1022.0888630441691,694.8969541424208,0.8
309.83740355288523,0.0,59.53998648711982,172.643246995421,7.563803415361494,899.18702703189,826.4224718628676,79.81198960847178
392.12509382186136,0.0,0.0,194.3571489836025,5.576165999298489,1019.1533869104189,789.1024486278512,68.7468546466446
278.12921081385775,166.2707554731457,109.1944202071922,189.55166347110736,4.546526623049858,973.7572956193211,631.3810119395725,48.92816603589405
286.27776786502784,29.32186552096674,0.0,178.57495183473694,4.7361926334240625,1004.9994043733092,749.9333286415662,35.96903550592206
277.9993758988253,92.05935211344413,91.76307022692134,210.7158947801054,3.348342884347087,843.5465268597297,656.8759798817603,1.406812260163747
166.47559854034432,181.36106523676335,95.40491018362974,148.7273579497476,14.923039539271642,944.0551978580136,748.3703552395967,76.40823364765626
147.84054795928682,87.90533197046102,0.0,187.06068049407062,12.36036150224152,1048.8392169964213,743.7344730911512,134.44086287031575
279.5350659304491,6.549848203480792,33.95961129370163,210.382051159833,0.0,982.7067413765366,734.6950385819023,22.779012071987793
337.101315484016,71.47354887821498,57.033980679146964,170.49222496636588,7.210084427514599,970.3476141634786,823.4894785594205,17.830594130431987
126.82118364841594,84.63059030161794,109.1226035830332,177.9210483097603,5.98831585214399,889.2380546473347,759.9680818862901,11.89002716914365
283.5026266083269,187.3869440926913,0.0,179.7341503361005,0.5807179881111493,937.865555342678,615.1788391943446,114.88170459479355
164.78490432619668,0.0,0.0,172.10078963361732,9.734219394055973,887.1066458022016,760.2560338093772,0.8
302.79894640281486,221.98137667710995,108.02255068410489,213.32845021677326,4.903215759714877,962.9470746551588,698.6957391416983,26.44879162397854
258.3376323414608,141.00508214036796,0.0,182.3738684750004,0.3148937542659054,825.2183856366239,956.6646105191672,39.34727491650216
263.9714942493494,2.671823254622794,59.118135003077114,182.40245568844904,0.4985691874245841,945.5334602557056,781.7972397685611,9.667577050470946
275.3541440236345,41.08939984381712,11.284808730891271,175.85810993204942,3.048098479588457,976.351952737881,625.9319069478524,0.8
319.89316229085773,79.27104823914836,77.75643892660923,190.09189152797086,13.805289878687176,916.3180062173213,714.1872373363881,55.5180182205401
168.51893941773068,12.145756991908996,0.0,175.22683951271244,12.717791699793793,1032.8098684930019,873.3677176571891,76.75756537105988
229.39762414076463,39.25503954518184,89.50262808707161,197.123767023567,2.0088417794137046,1105.5956752603395,902.3320764475587,38.40852667343375
158.34373031014331,123.6890316329345,93.06895837323769,169.39284704014688,11.353084263339564,979.8216810212047,798.2120100658898,98.23666573288997
173.95608181148924,39.05794895965318,0.0,132.61055788717937,8.804370215252188,1020.7904247968344,747.5012792028955,8.392627504708486
277.25006758682173,0.0,72.50708033026524,169.4438955823436,6.34805229763911,919.8585643503997,699.7458514684608,2.3085802566692593
439.3222979337645,68.48631473569587,9.298245767720715,161.91256370075934,8.234381067925884,1035.2526094332097,682.2869831413465,0.8
482.2487727012695,0.0,25.841781308922577,209.43958044829938,0.0,852.8513558700057,632.5160782294031,42.66520658409925
185.3520829494738,69.85427605073988,181.55600582226054,180.44279509042772,2.087623565644556,919.9854936097416,836.7691779504332,0.8
387.8016191074643,38.345721829404084,0.0,216.8894204820957,5.7862213347411044,921.5986736323537,844.8699135634528,50.13326905673819
381.9658386007793,58.29409608346694,50.62158325150789,143.4163322186742,6.861678748468592,981.6695264369965,819.755168970536,0.8
295.6235800534853,103.84645802232187,72.211328414252,183.36027202939937,0.0,900.0325155204108,742.6498599560534,69.28583849848295
257.95289852062086,69.39558056789522,25.149340146317613,219.76912968096428,4.041195936678399,1101.7059221168943,898.065895406668,0.8
247.42508421857752,161.95443624257035,128.40060977369075,169.948930287467,1.098192912650001,971.1500287210396,874.8894641591983,59.22093315263619
180.5735689919772,139.75743201416364,172.0671172461207,181.60822013899835,5.042587516059889,933.0665918292701,898.9437390225038,1.5209346636588492
276.18569546701326,4.237205407294141,25.465094958492084,167.30088801065608,4.932384008828632,872.7865129089315,702.5734139291437,210.3422532756436
236.8199661321806,56.394437353774975,70.74967623672168,162.590984982255,0.0,962.472309812914,679.2120495680283,26.038711466670232
140.88911384390693,60.72349667117977,107.96106288714401,166.00864495349742,8.807890498578228,822.5495170660118,615.4195677334305,27.21889739669677
411.06741972690816,5.253493187717723,0.0,170.07855166731483,16.334577406219573,823.5331084643495,833.2588022943328,0.8
361.4092746853114,21.613970179487474,97.23786348917324,173.9852366690309,9.307637761195686,1042.8396914099453,764.4024056000502,0.8
327.31772571102863,0.0,80.028291420461,179.68741641043138,13.851678640339106,1044.8124628692362,693.7307658191719,0.8
312.51015592587305,1.2991910814308198,66.84860616118357,175.84362149719863,9.186032731950121,876.5093888707722,737.7337659265603,62.063365070981476
301.4168626612503,202.87374210308172,120.26238740963494,160.8673725707245,18.608009599891496,998.995483952265,854.5835859549355,56.95666893939288
81.6,74.35996416953867,66.9553725194345,173.6269562798644,5.989163578302128,928.3853682455248,740.8930483406725,110.48585077935148
345.5280034366278,0.0,68.4807888329581,185.5575571175914,14.894917745949474,911.1564539915213,624.3251896523884,0.8
262.7516701866398,32.42369503657356,31.695767939186574,187.18294420044862,15.21685930863612,969.2014920665998,781.4434808863352,107.16184253480264
126.42779853756878,0.0,75.14744618972217,187.2810205042627,3.083372737983262,974.6071106529084,775.8658829593559,122.66846109130758
332.36141824971344,67.94505559122886,0.0,197.84870784426687,6.967896286797003,963.1010176152814,602.8961378764045,105.74850758308133
310.2952204993193,0.0,151.94301208382862,174.45488393530604,0.0,985.3823313022181,832.289552929347,18.10537342774907
100.68955827753456,0.0,80.48294310743597,177.00717804074839,13.468006197426835,948.7214791754323,823.5195619503403,93.27926176216573
374.31582438231123,0.0,150.88042005724714,181.60463955884933,8.924675691056189,994.1953482155955,832.4532238274679,0.8
196.60675488315871,23.691951115501865,118.46244785458286,190.25602852908074,1.4282188913983118,994.0736996010623,762.9543446674674,0.8
106.44249133314574,20.650163256510126,83.53186255700781,187.36513491220754,7.8036869527651875,842.0363268050642,777.180828095369,87.47248901771283
105.01154130753892,57.44109983500928,43.995276643947776,219.27809338105763,5.146747235315812,928.0858572030353,726.2400238530572,117.0252186073133
216.8040342393221,94.15250037130687,93.19518896958922,150.55449841742467,3.981930707151666,1010.9758114201815,867.4107219843168,55.305550998277255
166.8407232215598,0.0,0.0,213.3001227767234,0.14998688144466676,1144.4739429397996,749.2247511612285,99.43100386410602
218.09521988146966,41.323936982690775,0.0,212.89551816148509,5.23404266965938,1039.0936190850741,810.0181527304879,102.87815677047797
418.48941246138367,0.0,0.0,159.24923493864003,4.120684979083743,986.2388915728773,867.6215783927225,65.17226009693542
427.2179925138398,161.95987424885658,20.99205272319587,172.56152559932363,13.95249887296491,1005.3353474829123,770.1949372928705,135.8544617926533
434.53741889421053,86.17725110185276,47.36752621563603,180.60949298963834,2.882897226502721,1011.4531574140491,857.1347815270113,30.763186588313626
625.5034353953986,175.65279368377202,0.0,244.08378569837637,0.0,1085.430440345792,668.0365616568719,41.71889294726289
162.81078536182633,59.89272147109414,40.78655563391458,197.65739769780544,0.7181167188062609,915.2841203733661,799.72418196117,0.8
289.2206328204493,224.78400724311547,147.8375981160293,161.29539289765495,6.620041470930698,940.8205087993533,766.4860180622098,111.55992062589088
465.6324707066253,28.73324169198027,28.09945561411308,203.07344906156612,4.177942403264538,814.4682556869724,627.8604762387718,7.408573791719725
428.3997872564183,137.94655133047257,64.72565053002485,186.89580677447975,4.497774285636339,1038.9804291945097,774.2366883044172,73.69932555884564
456.9530234949493,0.0,6.96902384281745,171.39276330246247,9.327481006081186,940.880620565241,981.6679574814573,131.67587078970328
219.27968216141656,79.38574389223945,153.31960858808498,169.72277723735627,6.078477192402467,1075.349336716853,756.8860045359664,78.91277081459371
238.3902382629946,0.0,0.0,211.9412626472433,4.170652790955877,886.8315003817504,742.4180595781962,18.141865815922056
342.5063358164701,288.8178732733716,0.0,191.5473788747488,0.0,1065.3650990085719,648.8847516201477,17.99551175596128
399.14160502234245,0.0,12.849075678675817,222.92774392716404,3.6558336934617923,1051.5008383650015,852.7160596707959,0.8
247.32678412358376,158.70588473220675,0.0,187.82206744390749,15.267074758005691,1029.902028593648,841.5177069033388,47.9163340769034
309.5893603580917,0.0,0.0,162.52092402712347,6.261904652775836,1003.4243029283318,801.0054950100983,1.3288203505483693
441.59380496106996,130.42829016924685,130.5991389181957,179.52450686961322,0.0,1003.908642984332,859.3994281767018,180.0267343531071
282.13056700548253,64.68037597390972,123.10164502328594,184.27737419825377,2.11417276686774,891.2016563535002,631.3788114186882,12.548018572931326
97.30759696034167,194.84314826023817,126.54347868981104,188.63559183523392,5.335739234268179,884.9345565174773,685.3462712463327,0.8
328.2023345268435,125.53204079476379,77.92320631197296,152.51435876003626,4.332601895561673,1012.0435412250621,593.1023139925047,97.29510454798441
100.1547839785355,87.37588893605746,102.87662570182485,181.85830074444914,4.9296601274048735,967.5313526729651,812.7331871237117,0.8
273.81341918130806,57.88148670974926,55.9277225973952,203.94771315036584,4.3979363686216,846.5957344605849,897.8044381356685,15.532439224802271
258.199363061356,139.14989868280682,122.58942788496209,180.17374478997888,1.9593375335567877,911.1704348885272,696.3940136939389,12.605416334200655
511.3620496798611,0.0,0.0,172.25721218586975,0.26314569157254475,953.9720835881895,771.6099629946164,19.163924892514654
423.6840001075884,35.10503778064302,14.126325158859636,241.63441614614933,4.388568870982158,1012.7229630605796,875.190341020187,36.300222866760286
357.19555035864926,0.0,0.0,174.76376280811724,4.39362252147333,902.4261142077066,790.7036893338719,0.8
220.16844441516258,80.9379913665449,83.34764588676445,213.46941337651754,4.723611945902823,824.0876625900493,833.6019881051848,0.8
357.559270409179,156.90353189372001,11.864760728183782,178.80726073566052,10.5445434527687,980.3617991762171,724.8661863773654,43.30211338507068
233.5228260107394,0.0,98.90476026910076,181.15077235519794,0.0,956.2598934586402,624.7039444062201,70.71344019580576
505.6422827036256,94.92652877797028,5.555320103638557,219.43001529918973,0.33799303486918664,914.1667221794996,778.0849116271385,79.06640892481855
334.01832268185814,21.846658588425335,47.8771090035099,123.14469918215397,4.6555765094393236,905.2107911609706,815.1624178347645,67.3349265521907
334.6005914330847,117.79656101013154,31.565521884140722,183.70173122093328,7.822034695027739,999.6278534751291,793.7578277827267,35.603548611458066
358.1398888913894,105.79580379833396,137.2010642497139,185.87413450769196,3.434047845097721,965.8824170038193,695.4623034450976,0.8
331.9883242178894,143.6739099153806,73.47608641084462,152.00856975422315,8.21696370410898,958.0200639180042,741.5931474737993,75.97160943675689
218.27050000762804,50.69528168761404,89.60772582098303,177.6820594690042,0.0,1012.9044310402899,789.062578412408,144.00612280615226
234.65953691665595,112.14899576848435,154.00862189270185,170.89154786142268,0.0,1049.2127161018273,784.4976200172272,73.06169860219264
101.46943494665163,1.3921498630093794,135.62409060392753,208.50774280630014,12.42310097874219,1055.207870874097,771.869905031177,0.8
276.54396813466747,232.1656771448101,128.04608436152137,179.94680903038818,0.0,930.3631136925,747.9707265743779,52.12623902419187
270.447252263918,137.69618316379552,115.06102948830001,200.80013783256456,0.0,972.9254180783839,760.6886105772128,0.8
423.3447006274017,149.53363798025097,0.0,172.71110552721066,12.566275138548924,1104.2613236772695,675.015213182434,40.53007885241651
309.1065620135989,53.07629168498167,54.492455000819625,184.03941872160743,0.0,1119.2990873421527,640.2375497276569,26.04923683212476
290.4395462653857,0.0,23.887180308726442,199.1314417862632,9.619821471933522,1003.4336535051707,736.5961858605315,3.5254117067240145
81.6,209.403393522895,30.1886158424533,187.84836501912108,7.207822674993281,983.347689907019,942.2188838185392,89.38791960276123
314.21245405309867,119.84608896686518,63.1625866810777,166.31675251982648,0.0,1037.7583581792042,746.5336301129945,12.46882046499077
386.40719959490235,128.56480982081024,59.02690668774188,176.87774465372462,10.699783479250355,1094.449035238529,774.1069432491543,0.8
181.31223246671493,138.32864071313637,96.95347591525764,171.55082792021733,8.6785215804824,859.2488746797546,813.5633241797811,114.5501933083765
134.21458118295374,133.76602538426945,18.065825548984314,200.44999632199927,18.964811955280425,998.6098158849892,779.8780021967802,218.04916062485432
381.51326748004317,4.185960608964763,0.0,182.87478280294235,4.637149285987201,779.1898913637958,740.4028289370949,36.3460623092425
279.81602999378066,0.0,0.0,178.02911584311045,2.9058483996515188,1031.4238646254414,718.9385234506472,67.8670829234842
189.06079174425713,0.0,0.0,172.1671241029363,0.0,1029.2150738830865,831.0597723930051,75.25176352391976
288.62857460921845,0.0,112.6138682554021,190.1880195885451,8.668301343661259,845.091209829099,713.6978177295105,0.8
192.56797567479157,275.63974158221185,80.03137772850073,206.15910850681098,2.9475502202065837,963.0851368537894,808.2142351135875,0.8
281.7671938712078,161.98937365888673,64.55035086894566,226.820856321118,15.266000332158388,997.3534569342079,770.1351101845564,101.22419104664434
255.9905145951429,138.50237345819838,44.929825898697715,188.49890861996633,14.548352022955402,1132.1612943681946,733.0256231392956,39.42531921154065
115.53904624663022,0.0,0.0,143.6937442123318,9.59791433805482,1116.8672433340714,737.0417464114456,0.8
186.2735191085718,95.37674769991526,0.0,187.7385793465118,16.42736467956113,1020.0110268177816,712.4734138948276,9.821913994616722
218.25825339866546,119.3667986081327,36.830313235171715,185.32256394980033,9.731549070723714,930.5318541016627,867.8858046364721,0.8
339.77332741588293,0.0,24.962081018083634,177.27398729548793,3.2765314610149,1050.8105750499126,903.5515239796309,58.994378408687695
310.08524282807844,147.51586283078606,90.81846292751433,175.04322760887578,6.057518836937867,950.7289737358722,728.1916396278917,0.8
484.32088676033993,243.11307881263338,1.3650620730905771,139.5646027966959,2.2441763594983253,896.2196369517696,800.1686634657249,78.3389610786327
95.31354193200929,0.0,49.131376837586146,160.09304816679236,8.884402099323495,1152.2550172759975,631.7798162846995,76.91109430831199
262.14714966139115,108.78097137966067,120.31396820340483,193.63719215396253,7.172938683532882,968.2873062521787,856.2936980375064,0.8
125.30768492839931,0.0,96.97938547773845,202.17927634933764,11.081011856445329,915.1482449300695,693.9554464003083,62.75270387102517
205.64611537324242,22.714744794935058,207.06261036785594,171.7740184463998,4.980146377964683,888.0335344729034,665.4628224029416,29.362956189857083
478.98326215448947,43.356790001121,0.0,195.07797208480935,4.724408128146189,944.4089673664835,816.6101670666833,10.286751440479257
380.28844289172343,221.8359903143205,147.2461070880638,187.49468249233362,3.9991090771464535,898.4761145012415,619.6973254111741,89.55439866246013
266.61416609279144,57.64977963643522,53.36713887029029,204.25154194523654,10.478138019982707,1063.4633791872338,987.2904804840334,18.516084542092198
203.878805144241,101.0844131227034,79.09453472270219,179.30245564194817,11.517113654258957,1111.4731076592932,718.689107562143,68.51103342084403
475.9734863873141,68.61116224698804,124.78158107801177,170.09910242814544,6.088789299682916,1046.1597558492526,707.4896696961999,65.7947495514033
213.15356874684548,180.18979957829796,144.1950155076151,194.580319695012,9.417680840017276,1021.7326428077909,625.2782165193212,25.12699540805537
137.9913719735015,152.86008545169705,0.0,158.31586243706766,10.758168166543594,1001.674250906618,783.8011171774037,71.27619246698897
312.05740339434914,93.02130273703946,80.50242872505092,173.2638023546743,0.0,832.0250503411925,739.1463705811312,30.493853119179082
162.366262046116,183.28811268572076,115.01019927090022,189.72629216391374,3.3501053780465795,893.4715490639993,670.5955130444195,25.60329431962347
332.2509837456846,173.75132196713716,62.952227306786135,214.97169328644867,1.6779295596244,1107.4379221396691,767.0152519342382,65.94512939781976
302.3821652598727,0.0,64.45881850127303,181.95454188790833,4.467591286109878,994.6750521841112,505.90951105849484,36.14557525469334
222.46230623632175,100.05932706462845,0.0,162.3108355450534,5.808617529965955,963.8760418095774,710.6375362444894,0.8
